Date,Name,Year,Letterboxd URI,Rating,Rewatch,Review,Tags,Watched Date
2022-04-23,X,2022,https://boxd.it/2Ml0al,4,,"This is a better Texas Chainsaw Massacre follow-up than all the actual Texas Chainsaw Massacre sequels combined. The music, the practical gore, the mood, the sets, the prosthetics, the lighting everything just has that late 70s low budget horror movie feel but with a modern twist. I loved the callbacks to Psycho too. Also, like the original Texas Chainsaw Massacre, here's a slasher that just gets straight to the kills without stretched out scenes of the characters doing stupid stuff.

Also, making a porn slasher not seem like porn while also capturing the ""essence"" of porn is indeed tricky filmmaking, if I'm making any sense.",,2022-04-23
2022-04-24,Ambulance,2022,https://boxd.it/2MnYrv,3.5,,"Bay is at his best when he's unleashing the Bayhem than trying to tell a story. In a movie where it's just 15 minutes of plot exposition followed by a 2 hour action marathon, the Bayhem is at its Bayest.",,2022-04-23
2022-05-01,CBI 5: The Brain,2022,https://boxd.it/2NKSDl,0.5,,"Not as bad as I thought it would be, but not good either. Not as bad as Nerariyan CBI but bad. It's amazing that a movie with a central character who's supposed to be brilliant could actually be this dumb.",,2022-05-01
2022-05-06,Doctor Strange in the Multiverse of Madness,2022,https://boxd.it/2OBRUV,3.5,,"Doctor Strange in the Multiverse of Madness is indeed a unique Marvel movie. It has Sam Raimi's style written all over it with his signature jumpscares, camera pans, weirdness among other Raimi usuals. Raimi even incorporates some body horror elements and the movie does push the limits on gore and graphic imagery for a PG-13 film that's also meant for kids. I'm pretty sure there was also a shot that seemed like an exact recreation of one from Raimi's first Spider-Man movie. The writer of this movie Michael Waldron had worked in Rick and Morty, he's also the creator of Marvel's Loki. Doctor Strange in The Multiverse of Madness does have more of a Rick and Morty vibe than Loki, not just because this movie also pairs a teenager and a powerful doctor together in a journey that crosses universes, has portals and has alternate versions of the same person.

The parts of the movie that I didn't like were the parts in which it did try to be a generic superhero movie, which included tired tropes that we've seen for ages. But when it's a horror movie or a weird Rick and Morty-ish adventure, it's so fun to watch and is gorgeous to look at and that made the film a satisfying experience. The film looked great in 3D, it's way better in the 3D side of things than Spider-Man: No Way Home.

I did miss Michael Giacchino's Doctor Strange theme music. Danny Elfman does a great job with the music, especially when the movie switches to horror territory, but still I can't even remember what the theme music for Strange was in this film. An action sequence that involved music was also underwhelming. I think on the overall action department, the first Doctor Strange film fared better with that amazing mirror dimension sequence and the reverse destruction sequence.

Cumberbatch is definitely THE GUY after Robert Downey Jr in the MCU. This is definitely Cumberbatch at his best as this character. Elizabeth Olson is great too, but I felt like she didn't do much more than what she had already done in WandaVision. The way Wanda was presented at certain moments in the movie was great.

If you are planning to watch this movie from the theaters, make sure that you reach there as early as you can. You wouldn't want to miss the Avatar: Way of the Water trailer in glorious 3D. Absolutely gorgeous.",,2022-05-06
2022-05-06,Saani Kaayidham,2022,https://boxd.it/2ODwL3,3.5,,"The basic structure is that of a by the numbers revenge drama, but the way it's shot and structured make it unique. The violence, the music and the performances are the highlights.",,2022-05-06
2022-05-08,So I Married an Axe Murderer,1993,https://boxd.it/2P0co5,3,,Peak Mike Myers was a lot of fun.,,2022-05-08
2022-05-28,Top Gun: Maverick,2022,https://boxd.it/2SBkQR,4,,"Returning home after watching Top Gun: Maverick on my Honda Activa, I definitely felt the need. What a rush! (the movie, not the Activa ride)",,2022-05-28
2022-06-04,Kaithi,2019,https://boxd.it/2TN33B,4,Yes,Still the best chicken biriyani product placement ever.,,2022-06-04
2022-06-05,Vikram,2022,https://boxd.it/2TWn5Z,4,,Such fun! Hell yeah!,,2022-06-04
2022-06-05,Virumaandi,2004,https://boxd.it/2U0bnl,4.5,,It's an absolute masterpiece in terms of the writing and the filmmaking. Didn't give five stars only because I didn't like some of the songs.,,2022-06-05
2022-06-08,The Unbearable Weight of Massive Talent,2022,https://boxd.it/2Uyz5X,5,,Nic Cage though.,,2022-06-08
2022-06-09,Innale Vare,2022,https://boxd.it/2UHwaj,1,,Evil Jis Joy is just the same nanma with darker color grading?,,2022-06-09
2022-06-11,Jurassic World Dominion,2022,https://boxd.it/2UUHkb,2.5,,"There are a few really cool set pieces and moments here and there, emphasis on the ""few"". The rest is bland, recycled and generic stuff that just doesn't deliver. Even the attempts at evoking nostalgia and the bringing together of the original trio didn't make me feel the same way other legacy sequels have. Of course hearing cues of John Williams' iconic score still takes me back to the far more superior original Jurassic Park though.",,2022-06-10
2022-06-11,Don,2022,https://boxd.it/2V2zqr,0.5,,"My dislike for films like Hridayam has lowered quite a bit due to watching this toxic and atrociously shitty movie called Don. A ""coming of age"" movie like Hridayam is harmless in the sense that it gives a few hours of sappy entertainment and some relatability to its target audience and maybe some unrealistic expectations about college and the life beyond to some teens, and then it just ends. It's just a happy world with understanding parents and nice people.

Now take Don, which is kind of trying to be a ""coming of age"" movie, but in the worst possible way. The movie has the kind of abusive and toxic parent inciting such high degree of childhood trauma to his son that realistically the son would either be suffering from clinical depression or he'd become the kind of serial murderer that the dudes in Mindhunter interview. The son is absolutely terrified of his father in the film. Even after his son is in his 20s, this asshole forces his son to do things he doesn't want. When this makes his son a rebel in his absence, this absolute scum of a human being beats up his son in public. While this may seem like the plot of a dark psychological drama about abusive fathers, this is actually an ""emotional"" story about loving one's parents! I mean... How cruel do you have to be to write such shit? To preach that toxic and abusive parents ""secretly"" do love you and that you should love them unconditionally even if they beat the shit out of you whenever they want? They even show a fucking title card at the end that the audience should love their parents, and the model they've set for it is this dude!

Then there's the toxic dictactor of a teacher, the kind of teacher who'd pressure students into committing suicide, who turns out to be a ""good"" person who just wants the best of his students. Then there's the entire irony regarding how the main character finds his passion (ie, making films) and makes a masterpiece film that paints his abusive father as an angel.

It's so weird that something that starts of as a 3 Idiots-ish thing and is kinda entertaining quickly morphs into absolute trash. Their apparent ""message"" from the movie is that kids should love their parents, respect their teachers and work hard towards their passion. But this shit is only successful in giving abusive parents and toxic teachers an example or excuse to justify their torture with.

When films like Hridayam just show us an ideal world with nice people and great supportive parents, they're actually harmless in comparison. Movies like Don that make abusive people seem like angels are the kind of shit that these people should just stop making. The acceptance that such content gets is legitimately scary. 

 Even so called ""theme park"" superhero movies acknowledge childhood trauma yo!",,2022-06-11
2022-06-12,Panchatanthiram,2002,https://boxd.it/2VftRd,3.5,Yes,Some aspects of it haven't aged well. But the stuff that works is still hilarious and ingenious. Kamal and Crazy Mohan are love.,,2022-06-12
2022-06-18,Spiderhead,2022,https://boxd.it/2WhTmN,3,,"This concept required way better execution, something that Black Mirror has effectively done. Hemsworth was awesome as the bad guy tho.",,2022-06-18
2022-06-26,Sarkaru Vaari Paata,2022,https://boxd.it/2XRTgB,1.5,,"One of the most hilarious movies I've seen this year. Made me laugh more than Panchathanthiram. It has the most high stakes EMI payment procedure in the history of EMI payment procedures. It has the most high stakes Dollar to Rupee exchange in the history of Dollar to Rupee exchanges where Mahesh hits an American dude 73 times for hitting Mahesh once, since 1 dollar is 73 rupees. Bad luck for the American dude that the Rupee's value is so less.",,2022-06-26
2022-06-26,Vikram,2022,https://boxd.it/2XRTQ5,4,Yes,Vikram... Vikram... Vikrammm!,,2022-06-26
2022-06-27,Thenali,2000,https://boxd.it/2XUyDZ,3,,"Several aspects of Thenali haven't aged well. The second half has too many songs, the depictions of mental health is pretty problematic and Jayaram's psychopathic character gets off too easily at the end. Still though, Crazy Mohan's hilarious writing is irreplaceable, so is Kamal's amazing performance.",,2022-06-26
2022-06-28,Men,2022,https://boxd.it/2YdF3d,2.5,,"In a movie titled ""Men"" written by someone like Alex Garland, I didn't expect the kind of surface level thin writing and misfired ideas. Though there are some cool ideas and sequences, the entire thing was too convoluted. Jessie Buckley and Rory Kinnear slayed though. The music was also awesome.",,2022-06-28
2022-07-04,Kadhala Kadhala,1998,https://boxd.it/2Z9WnP,2.5,,"It hasn't aged well, especially the stutter jokes that go on and on from beginning till end. Still though, Crazy Mohan dialogues still have their own distinct charm and Kamal is so fun to watch.",,2022-07-03
2022-07-06,Eastern Promises,2007,https://boxd.it/2ZzXhZ,4.5,,"You rarely find a film that's as ""efficient"" as Eastern Promises. It follows beats that crime movies have followed before, but it does so in a 100 minute narrative that's so ""no-nonsense"" that not even a second of it is out of place, every scene is important, every frame is important. This movie can be cited as an example of absolute efficiency in storytelling. Even the famous bath house fight scene is so crisp and to the point in its choreography and cinematography.

Viggo Mortensen has the same powerful presence that De Niro and Pacino had in crime dramas, the dude is a legend.",,2022-07-05
2022-07-09,Thor: Love and Thunder,2022,https://boxd.it/30i7xr,3.5,,"Thor: Love and Thunder was surprisingly satisfying. There are writing issues and underdeveloped threads which could've been fleshed out, but on the whole, it worked for me. I liked Thor: Ragnarok but it just fell flat at places where it needed us to take it seriously and worked mostly as a goofy comedy movie, and since there was a lot of goofing the movie held up. I don't think anyone cared about Hela's arc of being the banished daughter or her revenge where she kills all of Thor's warrior gang (which is made fun of in this movie itself).

So on balancing the drama and comedy, Love and Thunder did seem better, though Gorr the God butcher still deserved better writing and Christian Bale had a lot more to offer than this. Better than Hela for sure, but not worthy of Christian Bale. Hemsworth is wonderful as Thor, who uses his sense of humor and goofiness as a shield to hide his emptiness. Natalie Portman finally gets to do something in a Thor movie than being a plot device. Thor and Jane have chemistry here that they never had in the last 2 Thor movies they were in.

But yeah, superhero movies should retire the plot device involving kids and parenthood already. But even The Boys, which is supposed to poke fun of superhero stuff, ended with daddy issues being at the core of it, so yk, it's just something we'd still keep on seeing.

Love and Thunder was funny, charming and occasionally touching for me, and when ""Sweet Child O' Mine"" kicked in at the end, it felt genuinely wholesome. 

Also, Guns N' Roses is love.",,2022-07-09
